symbol,name,sector,price,price_chg,price__chg,vol_rate,avg_dly__vol_000,mkt_val_mil_usd,pe_ratio,company_description,industry_sector,industry_group,isin,major_industry,headquarters,exchange_primary_listing,exchange,trading_country
RSF.RU,Oc Rosneft,Energy,243.47,-2.89,-1.173080045,-0.519892667,1647461,77238,5,"NK ROSNEFT' OAO (OIL COMPANY ROSNEFT OJSC) IS A RUSSIA-BASED COMPANY ENGAGED IN EXPLORATION, DEVELOPMENT, PRODUCTION AND SALE OF CRUDE OIL AND GAS, AS WELL AS REFINING, TRANSPORTATION AND SALE OF PETROLEUM PRODUCTS. IT HAS THREE BUSINESS SEGMENTS. THE EXPLORATION AND PRODUCTION SEGMENT IS ENGAGED IN FIELD EXPLORATION AND DEVELOPMENT, AND PRODUCTION OF CRUDE OIL AND NATURAL GAS. THE REFINING, MARKETING AND DISTRIBUTION SEGMENT IS ENGAGED IN PROCESSING CRUDE OIL AND OTHER HYDROCARBONS INTO PETROLEUM PRODUCTS, AS WELL AS THE PURCHASE, SALE AND TRANSPORTATION OF OIL AND OIL PRODUCTS. IN 2013, IT ACQUIRED TNK-BP HOLDING OAO, A 51% STAKE IN PETRORESURS LLC, AS WELL AS CONSOLIDATED A 100% STAKE IN ELVARY NEFTEGAZ ZAO, NGK ITERA OOO AND TNK-SHEREMETYEVO LLC. IN 2013, IT ALSO ACQUIRED A NUMBER OF OIL AND GAS ASSETS IN YAMALO-NENETS AUTONOMOUS REGION AND MORGAN STANLEY'S GLOBAL PHYSICAL OIL TRADING BUSINESS",ENERGY,Oil&Gas-Intl Expl&Prod,RU000A0J2Q06,,Moscow,Yes,MICEX,RUSSIA
RIO.GB,Rio Tinto,Basic Material,33.35,0.805,2.473878304,161.6848682,112475,76996,,"RIO TINTO PLC (RIO TINTO) IS AN INTERNATIONAL MINING COMPANY. THE COMPANY IS ENGAGED IN FINDING, MINING AND PROCESSING MINERAL RESOURCES. RIO TINTO'S PRODUCT INCLUDE ALUMINUM, COPPER, DIAMONDS, THERMAL AND METALLURGICAL COAL, URANIUM, GOLD, INDUSTRIAL MINERALS (BORAX, TITANIUM DIOXIDE AND SALT) AND IRON ORE. THE COMPANY OWNS AND OPERATES THE ARGYLE DIAMOND MINE IN THE REMOTE KIMBERLEY REGION OF WESTERN AUSTRALIA. THE COMPANY IS A SEABORNE SUPPLIER OF THERMAL AND COKING COAL TO ASIAN CUSTOMERS. THERMAL COAL IS USED FOR ELECTRICITY GENERATION IN POWER STATIONS, AND COKING COAL IS MIXED IN FURNACES WITH IRON ORE TO PRODUCE STEEL. THE COMPANY IS A URANIUM PRODUCER, SERVING ELECTRIC POWER UTILITIES WORLDWIDE. THE COMPANY'S BELL BAY ALUMINUM IS SITUATED ON THE MOUTH OF THE TAMAR RIVER, APPROXIMATELY FIVE KILOMETERS FROM GEORGE TOWN AND 45 KILOMETERS FROM THE CITY OF LAUNCESTON.",MINING,Mining-Metal Ores,GB0007188757,,England,Yes,LONDON,UNITED KINGDOM
AINN.DE,Amer.Intl.Gp. (Fra),Financial,38.43,0,0,-100,78,76953,20,"AMERICAN INTERNATIONAL GROUP, INC. (AIG) IS A GLOBAL INSURANCE COMPANY. THE COMPANY PROVIDES A RANGE OF PROPERTY CASUALTY INSURANCE, LIFE INSURANCE, RETIREMENT PRODUCTS, MORTGAGE INSURANCE AND OTHER FINANCIAL SERVICES TO CUSTOMERS IN MORE THAN 130 COUNTRIES. IT DIVERSE OFFERINGS INCLUDE PRODUCTS AND SERVICES THAT HELP BUSINESSES AND INDIVIDUALS PROTECT THEIR ASSETS, MANAGE RISKS AND PROVIDE FOR RETIREMENT SECURITY. IT EARNS REVENUES PRIMARILY FROM INSURANCE PREMIUMS, POLICY FEES FROM UNIVERSAL LIFE INSURANCE AND INVESTMENT PRODUCTS, AND INCOME FROM INVESTMENTS. ITS SEGMENTS INCLUDE AIG PROPERTY CASUALTY AND AIG LIFE AND RETIREMENT. DURING THE YEAR ENDED DECEMBER 31, 2012, THE CHARTIS SEGMENT WAS RENAMED AIG PROPERTY CASUALTY AND THE SUNAMERICA SEGMENT WAS RENAMED AIG LIFE AND RETIREMENT.",INSURNCE,Insurance-Diversified,US0268747849,Insurance-Diversified,,"No (NYSE, AIG)",FRANKFURT,GERMANY
TNE5.DE,Telefonica (Fra),Technology,12.43,0,0,-100,292,76950,15,"TELEFONICA SA IS A SPAIN-BASED COMPANY ACTIVE IN THE TELECOMMUNICATIONS AND DIGITAL SERVICES SECTORS. THE COMPANY OPERATES THROUGH THREE BUSINESS SEGMENTS: TELEFONICA LATIN AMERICA, TEFONICA EUROPA, AND OTHERS. IT PROVIDES PUBLIC AND PRIVATE TELECOMMUNICATION, MEDIA AND ENTERTAINMENT SERVICES; UNDER SUCH BRANDS AS TELEFONICA, MOVISTAR, O2 AND VIVO, AMONG OTHERS. IT OFFERS FIXED TELEPHONY ACCESSES, INTERNET AND DATA ACCESSES, MOBILE ACCESSES AND PAY TELEVISION .WITH PRESENCE IN EUROPE AND LATIN AMERICA, IT OPERATES IN 25 COUNTRIES THROUGH SUCH SUBSIDIARIES AS TELEFONICA EMISIONES SAU, TELEFONICA BRASIL SA, TELEFONICA CHILE SA, COLOMBIA TELECOMUNICATIONES SA, TELEFONICA EUROPE BV, AND MMO2 PLC, AMONG OTHERS.",TELECOM,Telecom Svcs-Integrated,ES0178430E18,Telecommunication Equip,Madrid,"No (MADRID-SIBE, TEF.ES)",FRANKFURT,GERMANY
R1IX.DE,Rio Tinto (Xet),Basic Material,40.02,0.83,2.117887216,304.4284401,522,76898,,"RIO TINTO PLC (RIO TINTO) IS AN INTERNATIONAL MINING COMPANY. THE COMPANY IS ENGAGED IN FINDING, MINING AND PROCESSING MINERAL RESOURCES. RIO TINTO'S PRODUCT INCLUDE ALUMINUM, COPPER, DIAMONDS, THERMAL AND METALLURGICAL COAL, URANIUM, GOLD, INDUSTRIAL MINERALS (BORAX, TITANIUM DIOXIDE AND SALT) AND IRON ORE. THE COMPANY OWNS AND OPERATES THE ARGYLE DIAMOND MINE IN THE REMOTE KIMBERLEY REGION OF WESTERN AUSTRALIA. THE COMPANY IS A SEABORNE SUPPLIER OF THERMAL AND COKING COAL TO ASIAN CUSTOMERS. THERMAL COAL IS USED FOR ELECTRICITY GENERATION IN POWER STATIONS, AND COKING COAL IS MIXED IN FURNACES WITH IRON ORE TO PRODUCE STEEL. THE COMPANY IS A URANIUM PRODUCER, SERVING ELECTRIC POWER UTILITIES WORLDWIDE. THE COMPANY'S BELL BAY ALUMINUM IS SITUATED ON THE MOUTH OF THE TAMAR RIVER, APPROXIMATELY FIVE KILOMETERS FROM GEORGE TOWN AND 45 KILOMETERS FROM THE CITY OF LAUNCESTON.",MINING,Mining-Metal Ores,GB0007188757,,England,"No (LONDON, RIO.GB)",XETRA,GERMANY
TEF.ES,Telefonica,Technology,12.42,-0.025,-0.20096463,-31.55988871,202914,76851,15,"TELEFONICA SA IS A SPAIN-BASED COMPANY ACTIVE IN THE TELECOMMUNICATIONS AND DIGITAL SERVICES SECTORS. THE COMPANY OPERATES THROUGH THREE BUSINESS SEGMENTS: TELEFONICA LATIN AMERICA, TEFONICA EUROPA, AND OTHERS. IT PROVIDES PUBLIC AND PRIVATE TELECOMMUNICATION, MEDIA AND ENTERTAINMENT SERVICES; UNDER SUCH BRANDS AS TELEFONICA, MOVISTAR, O2 AND VIVO, AMONG OTHERS. IT OFFERS FIXED TELEPHONY ACCESSES, INTERNET AND DATA ACCESSES, MOBILE ACCESSES AND PAY TELEVISION .WITH PRESENCE IN EUROPE AND LATIN AMERICA, IT OPERATES IN 25 COUNTRIES THROUGH SUCH SUBSIDIARIES AS TELEFONICA EMISIONES SAU, TELEFONICA BRASIL SA, TELEFONICA CHILE SA, COLOMBIA TELECOMUNICATIONES SA, TELEFONICA EUROPE BV, AND MMO2 PLC, AMONG OTHERS.",TELECOM,Telecom Svcs-Integrated,ES0178430E18,Telecommunication Equip,Madrid,Yes,MADRID-SIBE,SPAIN
TNE.NL,Telefonica (Ams),Technology,12.4,0.01,0.08071025,-53.09278351,31,76758,15,"TELEFONICA SA IS A SPAIN-BASED COMPANY ACTIVE IN THE TELECOMMUNICATIONS AND DIGITAL SERVICES SECTORS. THE COMPANY OPERATES THROUGH THREE BUSINESS SEGMENTS: TELEFONICA LATIN AMERICA, TEFONICA EUROPA, AND OTHERS. IT PROVIDES PUBLIC AND PRIVATE TELECOMMUNICATION, MEDIA AND ENTERTAINMENT SERVICES; UNDER SUCH BRANDS AS TELEFONICA, MOVISTAR, O2 AND VIVO, AMONG OTHERS. IT OFFERS FIXED TELEPHONY ACCESSES, INTERNET AND DATA ACCESSES, MOBILE ACCESSES AND PAY TELEVISION .WITH PRESENCE IN EUROPE AND LATIN AMERICA, IT OPERATES IN 25 COUNTRIES THROUGH SUCH SUBSIDIARIES AS TELEFONICA EMISIONES SAU, TELEFONICA BRASIL SA, TELEFONICA CHILE SA, COLOMBIA TELECOMUNICATIONES SA, TELEFONICA EUROPE BV, AND MMO2 PLC, AMONG OTHERS.",TELECOM,Telecom Svcs-Integrated,ES0178430E18,Telecommunication Equip,Madrid,"No (MADRID-SIBE, TEF.ES)",AMSTERDAM (AEX),NETHERLANDS
AINX.DE,Amer.Intl.Gp. (Xet),Financial,38.32,0.035,0.091419616,-43.40983607,58,76741,20,"AMERICAN INTERNATIONAL GROUP, INC. (AIG) IS A GLOBAL INSURANCE COMPANY. THE COMPANY PROVIDES A RANGE OF PROPERTY CASUALTY INSURANCE, LIFE INSURANCE, RETIREMENT PRODUCTS, MORTGAGE INSURANCE AND OTHER FINANCIAL SERVICES TO CUSTOMERS IN MORE THAN 130 COUNTRIES. IT DIVERSE OFFERINGS INCLUDE PRODUCTS AND SERVICES THAT HELP BUSINESSES AND INDIVIDUALS PROTECT THEIR ASSETS, MANAGE RISKS AND PROVIDE FOR RETIREMENT SECURITY. IT EARNS REVENUES PRIMARILY FROM INSURANCE PREMIUMS, POLICY FEES FROM UNIVERSAL LIFE INSURANCE AND INVESTMENT PRODUCTS, AND INCOME FROM INVESTMENTS. ITS SEGMENTS INCLUDE AIG PROPERTY CASUALTY AND AIG LIFE AND RETIREMENT. DURING THE YEAR ENDED DECEMBER 31, 2012, THE CHARTIS SEGMENT WAS RENAMED AIG PROPERTY CASUALTY AND THE SUNAMERICA SEGMENT WAS RENAMED AIG LIFE AND RETIREMENT.",INSURNCE,Insurance-Diversified,US0268747849,Insurance-Diversified,,"No (NYSE, AIG)",XETRA,GERMANY
BCYX.DE,Barclays (Xet),Financial,3.5,-0.087,-2.425425146,202.4324873,242,76709,,"BARCLAYS PLC (BARCLAYS) IS A GLOBAL FINANCIAL SERVICES PROVIDER ENGAGED IN RETAIL BANKING, CREDIT CARDS, WHOLESALE BANKING, INVESTMENT BANKING, WEALTH MANAGEMENT AND INVESTMENT MANAGEMENT SERVICES. THE COMPANY'S OPERATIONS INCLUDE ITS OVERSEAS OFFICES, SUBSIDIARIES AND ASSOCIATES. THE COMPANY OPERATES IN EIGHT SEGMENTS: UK RETAIL AND BUSINESS BANKING (UK RBB), EUROPE RETAIL AND BUSINESS BANKING (EUROPE RBB), AFRICA RETAIL AND BUSINESS BANKING (AFRICA RBB), BARCLAYCARD, BARCLAYS INVESTMENT BANK, BARCLAYS CORPORATE BANKING, WEALTH AND INVESTMENT MANAGEMENT, AND HEAD OFFICE AND OTHER OPERATIONS.",BANKS,Banks-Money Center,GB0031348658,Bank-Money Center,England,"No (LONDON, BARC.GB)",XETRA,GERMANY
BBV.HU,Bbv.Argentaria (Bud),Financial,2930,0,0,-100,76,76655,17,"BANCO BILBAO VIZCAYA ARGENTARIA SA (BBVA) IS A SPAIN-BASED INTERNATIONAL FINANCIAL GROUP. THE COMPANY'S ACTIVITIES ARE FOCUSED IN SUCH BUSINESS UNITS AS BANKING, PENSION AND INSURANCE IN SPAIN AND PORTUGAL, MEXICO AND SOUTH AMERICA. IN THE USA AND PUERTO RICO, THE BANK ONLY COMPRISES BANKING BUSINESS. IN ADDITION, THE COMPANY HAS TWO CROSS-SECTORIAL BUSINESS UNITS, CORPORATE AND INVESTMENT BANKING AND GLOBAL RETAIL & BUSINESS BANKING, WHICH INCLUDES RETAIL BANKING, COMMERCIAL AND SMALL AND MEDIUM ENTERPRISES (SMES) BANKING, PAYMENT SYSTEMS, CONSUMER FINANCE AND PRIVATE BANKING, AMONG OTHERS. BBVA IS A PARENT COMPANY OF GRUPO BANCO BILBAO VIZCAYA ARGENTARIA, WHICH COMPRISES SUCH ENTITIES AS BBVA BANCO FRANCES SA AND BBVA INTERNATIONAL LIMITED, AMONG OTHERS. IN DECEMBER 2013, THE COMPANY SOLD OF THE ENTIRETY OF ITS ABOUT 98.92% DIRECT AND INDIRECT INTEREST IN BANCO BILBAO VIZCAYA ARGENTARIA (PANAMA)",BANKS,Banks-Money Center,ES0113211835,Bank-Money Center,,"No (MADRID-SIBE, BBVA.ES)",BUDAPEST,HUNGARY
BBVA.DE,Bbva Spn.Adr (Fra) 1:1,Financial,9.73,0,0,-100,2,76605,18,"BANCO BILBAO VIZCAYA ARGENTARIA SA (BBVA) IS A SPAIN-BASED INTERNATIONAL FINANCIAL GROUP. THE COMPANY'S ACTIVITIES ARE FOCUSED IN SUCH BUSINESS UNITS AS BANKING, PENSION AND INSURANCE IN SPAIN AND PORTUGAL, MEXICO AND SOUTH AMERICA. IN THE USA AND PUERTO RICO, THE BANK ONLY COMPRISES BANKING BUSINESS. IN ADDITION, THE COMPANY HAS TWO CROSS-SECTORIAL BUSINESS UNITS, CORPORATE AND INVESTMENT BANKING AND GLOBAL RETAIL & BUSINESS BANKING, WHICH INCLUDES RETAIL BANKING, COMMERCIAL AND SMALL AND MEDIUM ENTERPRISES (SMES) BANKING, PAYMENT SYSTEMS, CONSUMER FINANCE AND PRIVATE BANKING, AMONG OTHERS. BBVA IS A PARENT COMPANY OF GRUPO BANCO BILBAO VIZCAYA ARGENTARIA, WHICH COMPRISES SUCH ENTITIES AS BBVA BANCO FRANCES SA AND BBVA INTERNATIONAL LIMITED, AMONG OTHERS. IN DECEMBER 2013, THE COMPANY SOLD OF THE ENTIRETY OF ITS ABOUT 98.92% DIRECT AND INDIRECT INTEREST IN BANCO BILBAO VIZCAYA ARGENTARIA (PANAMA)",BANKS,Banks-Money Center,US05946K1016,Bank-Money Center,,"No (NYSE, BBVA)",FRANKFURT,GERMANY
TNEX.DE,Telefonica (Xet),Technology,12.37,-0.05,-0.40257649,1.014927238,396,76572,15,"TELEFONICA SA IS A SPAIN-BASED COMPANY ACTIVE IN THE TELECOMMUNICATIONS AND DIGITAL SERVICES SECTORS. THE COMPANY OPERATES THROUGH THREE BUSINESS SEGMENTS: TELEFONICA LATIN AMERICA, TEFONICA EUROPA, AND OTHERS. IT PROVIDES PUBLIC AND PRIVATE TELECOMMUNICATION, MEDIA AND ENTERTAINMENT SERVICES; UNDER SUCH BRANDS AS TELEFONICA, MOVISTAR, O2 AND VIVO, AMONG OTHERS. IT OFFERS FIXED TELEPHONY ACCESSES, INTERNET AND DATA ACCESSES, MOBILE ACCESSES AND PAY TELEVISION .WITH PRESENCE IN EUROPE AND LATIN AMERICA, IT OPERATES IN 25 COUNTRIES THROUGH SUCH SUBSIDIARIES AS TELEFONICA EMISIONES SAU, TELEFONICA BRASIL SA, TELEFONICA CHILE SA, COLOMBIA TELECOMUNICATIONES SA, TELEFONICA EUROPE BV, AND MMO2 PLC, AMONG OTHERS.",TELECOM,Telecom Svcs-Integrated,ES0178430E18,Telecommunication Equip,Madrid,"No (MADRID-SIBE, TEF.ES)",XETRA,GERMANY
BARC.GB,Barclays,Financial,2.9,-0.0605,-2.040472175,44.55764963,118327,76497,,"BARCLAYS PLC (BARCLAYS) IS A GLOBAL FINANCIAL SERVICES PROVIDER ENGAGED IN RETAIL BANKING, CREDIT CARDS, WHOLESALE BANKING, INVESTMENT BANKING, WEALTH MANAGEMENT AND INVESTMENT MANAGEMENT SERVICES. THE COMPANY'S OPERATIONS INCLUDE ITS OVERSEAS OFFICES, SUBSIDIARIES AND ASSOCIATES. THE COMPANY OPERATES IN EIGHT SEGMENTS: UK RETAIL AND BUSINESS BANKING (UK RBB), EUROPE RETAIL AND BUSINESS BANKING (EUROPE RBB), AFRICA RETAIL AND BUSINESS BANKING (AFRICA RBB), BARCLAYCARD, BARCLAYS INVESTMENT BANK, BARCLAYS CORPORATE BANKING, WEALTH AND INVESTMENT MANAGEMENT, AND HEAD OFFICE AND OTHER OPERATIONS.",BANKS,Banks-Money Center,GB0031348658,Bank-Money Center,England,Yes,LONDON,UNITED KINGDOM
TELF.IT,Telefonica (Mil),Technology,12.34,-0.03,-0.242522231,-55.30726257,15,76386,15,"TELEFONICA SA IS A SPAIN-BASED COMPANY ACTIVE IN THE TELECOMMUNICATIONS AND DIGITAL SERVICES SECTORS. THE COMPANY OPERATES THROUGH THREE BUSINESS SEGMENTS: TELEFONICA LATIN AMERICA, TEFONICA EUROPA, AND OTHERS. IT PROVIDES PUBLIC AND PRIVATE TELECOMMUNICATION, MEDIA AND ENTERTAINMENT SERVICES; UNDER SUCH BRANDS AS TELEFONICA, MOVISTAR, O2 AND VIVO, AMONG OTHERS. IT OFFERS FIXED TELEPHONY ACCESSES, INTERNET AND DATA ACCESSES, MOBILE ACCESSES AND PAY TELEVISION .WITH PRESENCE IN EUROPE AND LATIN AMERICA, IT OPERATES IN 25 COUNTRIES THROUGH SUCH SUBSIDIARIES AS TELEFONICA EMISIONES SAU, TELEFONICA BRASIL SA, TELEFONICA CHILE SA, COLOMBIA TELECOMUNICATIONES SA, TELEFONICA EUROPE BV, AND MMO2 PLC, AMONG OTHERS.",TELECOM,Telecom Svcs-Integrated,ES0178430E18,Telecommunication Equip,Madrid,"No (MADRID-SIBE, TEF.ES)",MILAN,ITALY
ANB1.DE,Aus.& Nz.Bk.Gp.Spn.(Ber) Adr 1:1,Financial,20.47,0,0,,0,76383,12,"AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED (ANZ) PROVIDES A RANGE OF BANKING AND FINANCIAL PRODUCTS AND SERVICES TO RETAIL, SMALL BUSINESS, CORPORATE AND INSTITUTIONAL CLIENTS. THE COMPANY CONDUCTS ITS OPERATIONS IN AUSTRALIA, NEW ZEALAND AND THE ASIA PACIFIC REGION. IT ALSO OPERATES IN A RANGE OF OTHER COUNTRIES, INCLUDING THE UNITED KINGDOM AND THE UNITED STATES. THE COMPANY OPERATES ON A DIVISIONAL STRUCTURE WITH AUSTRALIA, INTERNATIONAL AND INSTITUTIONAL BANKING (IIB), NEW ZEALAND, AND GLOBAL WEALTH AND PRIVATE BANKING. AS OF SEPTEMBER 30, 2012, THE COMPANY HAD 1,337 BRANCHES AND OTHER POINTS OF REPRESENTATION WORLDWIDE, EXCLUDING AUTOMATIC TELLER MACHINES (ATMS). IN SEPTEMBER 2012, IT SOLD ITS REMAINING SHAREHOLDING IN VISA INC. IN MAY 2013, THE COMPANY CEASED TO BE SUBSTANTIAL HOLDER IN RESPECT OF ING PRIVATE EQUITY ACCESS LIMITED.",BANKS,Banks-Money Center,US0525283042,Bank-Money Center,Melbourne,Yes,BERLIN,GERMANY
DTE.DE,Deutsche Telekom,Technology,12.61,0,0,-100,1495,76324,23,"DEUTSCHE TELEKOM AG IS A GERMANY-BASED INTEGRATED TELECOMMUNICATIONS PROVIDER OFFERING ITS CUSTOMERS A PORTFOLIO OF SERVICES IN THE AREAS OF TELECOMMUNICATIONS AND INFORMATION TECHNOLOGY (IT). THE COMPANY DIVERSIFIES ITS ACTIVITIES INTO THREE GEOGRAPHICAL SEGMENTS: GERMANY, EUROPE AND USA; AS WELL AS OPERATES SYSTEMS SOLUTIONS, AND GROUP HEADQUARTERS & SHARED SERVICES OPERATING SEGMENTS. SYSTEMS SOLUTIONS OPERATING SEGMENT PROVIDES CUSTOMIZED ICT (INFORMATION AND COMMUNICATION TECHNOLOGY) SOLUTIONS FOR CORPORATE CUSTOMERS THROUGH T-SYSTEMS, WHICH INCLUDE COMPUTING & DESKTOP SERVICES AND SYSTEMS INTEGRATION. GROUP HEADQUARTERS & SHARED SERVICES SEGMENT COMPRISES MANAGEMENT FUNCTIONS, AMONG OTHERS. THE COMPANY'S PRODUCT PORTFOLIO COMPRISES FIXED-NETWORK LINES, BROADBAND LINES, AS WELL AS MOBILE COMMUNICATION NETWORKS. THE COMPANY'S USA SEGMENT PROVIDES MOBILE NETWORK SERVICES IN THE UNITED STATES. I",TELECOM,Telecom Svcs-Integrated,DE0005557508,Telecommunication Equip,,"No (XETRA, DTEX.DE)",FRANKFURT,GERMANY
TEF,Telefonica S A Adr,Technology,16.85,-0.05,-0.295857,-25.91845878,15088,76246,15,"SPANISH PROVIDER OF LOCAL EXCHANGE, LONG DISTANCE, NETWORK A CCESS, INTERNET AND WIRELESS SERVICES. AS OF 12/12, OPERATED 40 MIL ACCESS LINES AND 19 MIL INTERNET LINES, AND SERVED 2 47 MIL MOBILE CUSTOMERS. 2012 REVENUES BY AREA IN %: SPAIN - 24; BRAZIL 22; U.K. 11; GERMANY 8; ARGENTINA 6; VENEZUELA 5; CHILE 4; PERU 4; CZECH REPUBLIC 3; COLOMBIA 3; MEXICO 3; AN D OTHER 7. REVENUES BY SEGMENT IN %: MOBILE 64; AND FIXED LI NE 36.",TELECOM,Telecom Svcs- Foreign,US8793822086,Telecommunication Servce,SPAIN,Yes,NYSE,UNITED STATES
BBVA.ES,Bbv.Argentaria,Financial,9.68,-0.25,-2.518637921,34.28017375,240375,76149,18,"BANCO BILBAO VIZCAYA ARGENTARIA SA (BBVA) IS A SPAIN-BASED INTERNATIONAL FINANCIAL GROUP. THE COMPANY'S ACTIVITIES ARE FOCUSED IN SUCH BUSINESS UNITS AS BANKING, PENSION AND INSURANCE IN SPAIN AND PORTUGAL, MEXICO AND SOUTH AMERICA. IN THE USA AND PUERTO RICO, THE BANK ONLY COMPRISES BANKING BUSINESS. IN ADDITION, THE COMPANY HAS TWO CROSS-SECTORIAL BUSINESS UNITS, CORPORATE AND INVESTMENT BANKING AND GLOBAL RETAIL & BUSINESS BANKING, WHICH INCLUDES RETAIL BANKING, COMMERCIAL AND SMALL AND MEDIUM ENTERPRISES (SMES) BANKING, PAYMENT SYSTEMS, CONSUMER FINANCE AND PRIVATE BANKING, AMONG OTHERS. BBVA IS A PARENT COMPANY OF GRUPO BANCO BILBAO VIZCAYA ARGENTARIA, WHICH COMPRISES SUCH ENTITIES AS BBVA BANCO FRANCES SA AND BBVA INTERNATIONAL LIMITED, AMONG OTHERS. IN DECEMBER 2013, THE COMPANY SOLD OF THE ENTIRETY OF ITS ABOUT 98.92% DIRECT AND INDIRECT INTEREST IN BANCO BILBAO VIZCAYA ARGENTARIA (PANAMA)",BANKS,Banks-Money Center,ES0113211835,Bank-Money Center,,Yes,MADRID-SIBE,SPAIN
OPCX.DE,Occidental Ptl. (Xet),Energy,69.43,0,0,-100,4,76121,17,"OCCIDENTAL PETROLEUM CORPORATION (OCCIDENTAL) CONDUCTS ITS OPERATIONS THROUGH VARIOUS SUBSIDIARIES AND AFFILIATES. THE COMPANY OPERATES IN THREE SEGMENTS: OIL AND GAS SEGMENT; CHEMICAL SEGMENT, AND MIDSTREAM, MARKETING AND OTHER SEGMENT. THE OIL AND GAS SEGMENT EXPLORES FOR, DEVELOPS AND PRODUCES OIL AND CONDENSATE, NATURAL GAS LIQUIDS (NGLS) AND NATURAL GAS. THE CHEMICAL SEGMENT (OXYCHEM) MAINLY MANUFACTURES AND MARKETS BASIC CHEMICALS AND VINYLS. THE MIDSTREAM, MARKETING AND OTHER SEGMENT (MIDSTREAM AND MARKETING) GATHERS, PROCESSES, TRANSPORTS, STORES, PURCHASES AND MARKETS OIL, CONDENSATE, NGLS, NATURAL GAS, CARBON DIOXIDE (CO2) AND POWER. IT ALSO TRADES AROUND ITS ASSETS, INCLUDING TRANSPORTATION AND STORAGE CAPACITY, AND TRADES OIL, NGLS, GAS AND OTHER COMMODITIES. THE SEGMENT ALSO INVESTS IN ENTITIES THAT CONDUCT SIMILAR ACTIVITIES. ON DECEMBER 31, 2012, IT ACQUIRED EAGLE FORD SHALE.",ENERGY,Oil&Gas-U S Expl&Prod,US6745991058,Oil&Gas-Expl&Production,,"No (NYSE, OXY)",XETRA,GERMANY
TEF.PE,Telefonica Adr 1:1 (Lim),Technology,16.7,0.07,0.420926037,-85.78947368,19,76002,16,"TELEFONICA SA IS A SPAIN-BASED COMPANY ACTIVE IN THE TELECOMMUNICATIONS AND DIGITAL SERVICES SECTORS. THE COMPANY OPERATES THROUGH THREE BUSINESS SEGMENTS: TELEFONICA LATIN AMERICA, TEFONICA EUROPA, AND OTHERS. IT PROVIDES PUBLIC AND PRIVATE TELECOMMUNICATION, MEDIA AND ENTERTAINMENT SERVICES; UNDER SUCH BRANDS AS TELEFONICA, MOVISTAR, O2 AND VIVO, AMONG OTHERS. IT OFFERS FIXED TELEPHONY ACCESSES, INTERNET AND DATA ACCESSES, MOBILE ACCESSES AND PAY TELEVISION .WITH PRESENCE IN EUROPE AND LATIN AMERICA, IT OPERATES IN 25 COUNTRIES THROUGH SUCH SUBSIDIARIES AS TELEFONICA EMISIONES SAU, TELEFONICA BRASIL SA, TELEFONICA CHILE SA, COLOMBIA TELECOMUNICATIONES SA, TELEFONICA EUROPE BV, AND MMO2 PLC, AMONG OTHERS.",TELECOM,Telecom Svcs- Foreign,US8793822086,Telecommunication Equip,Madrid,"No (NYSE, TEF)",LIMA,PERU
NC@X.DE,Cnooc Spn.Adr (Xet),Energy,125.1,0,0,,0,75971,7,"CNOOC LIMITED IS AN INVESTMENT HOLDING COMPANY. THE COMPANY, ALONG WITH ITS SUBSIDIARIES, IS A PRODUCER OF OFFSHORE CRUDE OIL AND NATURAL GAS AND AN INDEPENDENT OIL AND GAS EXPLORATION AND PRODUCTION COMPANY. ITS SUBSIDIARIES ARE ENGAGED IN EXPLORATION, DEVELOPMENT, PRODUCTION AND SALES OF OIL AND NATURAL GAS. IT HAS THREE SEGMENTS: INDEPENDENT OPERATIONS, OPERATIONS UNDER JOINT ARRANGEMENT AND TRADING BUSINESS. THE COMPANY HAS FOUR PRODUCING AREAS IN OFFSHORE CHINA, WHICH INCLUDE THE BOHAI BAY, WESTERN SOUTH CHINA SEA, EASTERN SOUTH CHINA SEA AND EAST CHINA SEA. IT ALSO HAS OIL AND GAS ASSETS IN INDONESIA, IRAQ, AUSTRALIA, AFRICA, NORTH AMERICA AND SOUTH AMERICA. AS OF DECEMBER 31, 2012, ITS SUBSIDIARIES INCLUDED CNOOC CHINA LIMITED, CNOOC INTERNATIONAL LIMITED, CHINA OFFSHORE OIL (SINGAPORE) INTERNATIONAL PTE LTD AND OTHERS.",ENERGY,Oil&Gas-Intl Expl&Prod,US1261321095,Oil&Gas-Expl&Production,,"No (NYSE, CEO)",XETRA,GERMANY
AIG,American Intl Group,Financial,51.5,-0.61,-1.1706,-34.34211082,493148,75825,14,"OFFERS GROUP AND INDIVIDUAL LIFE INSURANCE, ANNUITIES AND GE NERAL PROPERTY AND CASUALTY INSURANCE. AIG PROPERTY CASUALTY /THE SUNAMERICA SEGMENT OFFERS PROPERTY, CASUALTY, FINANCIAL LINES, AND SPECIALTY INSURANCE PRODUCTS. 2012 REVENUES BY - SEGMENT IN %: AIG PROPERTY CASUALTY 60; AIG LIFE AND RETIREM ENT 25; AND OTHER 15. REVENUES BY AREA IN %: U.S. 70; ASIA 1 2; AND OTHER FOREIGN 18. 2012 AIG PROPERTY CASUALTY COMBINED RATIO: 109% VS 109% IN 2011.",INSURNCE,Insurance-Diversified,US0268747849,Insurance-Diversified,"New York, NY",Yes,NYSE,UNITED STATES
